canonical_company_id,old_queue_rank,preliminary_score,company_name,domain,website_url,linkedin_company_url,linkedin_slug,country,locality,employee_headcount_numeric,employee_range,company_type,business_type,revenue_band,funding_band,industry,subindustry,pattern_tags,founded_year,follower_count,b2b_signals,saas_signals,bucket,bucket_reason,description,derived_description,filter_date
SQ006969,39816,38,Paramediq,paramediq.com,https://paramediq.com,https://www.linkedin.com/company/paramediqems,paramediqems,United States,"El Dorado Hills, CA",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Software Development,"Healthcare Software,Government and Public Sector Software","B2B, SaaS, EMS Solutions",,5.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Healthcare Software,Government and Public Sector S)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","All-In-One EMS Software for the Most Demanding Agencies.
(ePCR, EMS billing, dispatch, and more)","Paramediq offers iPCR, an all-in-one EMS software solution designed for demanding agencies. Their electronic Patient Care Reporting (ePCR) system is NEMSIS Gold compliant and includes features such as EMS billing, dispatch, and integration capabilities. Paramediq differentiates itself through its user-friendly design, built-in validation, and automatic state submissions, allowing first responders to focus on patient care.",2026-09-14
SQ018475,39913,38,DevXols,devxols.com,https://devxols.com,https://www.linkedin.com/company/devxols,devxols,United States,"Los Angeles, California",31.0,11-50 employees,Privately Held,,,Funding unknown,Software Development,,,,6.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","DevXols is a full-stack software development company specializing in MERN & MEAN stack solutions, AI-driven applications, and scalable web platforms. We partner with startups, SMEs, and enterprises to build high-quality digital products that accelerate growth and deliver measurable results.

Our team of experienced developers, designers, and AI engineers focuses on creating custom software, SaaS platforms, enterprise web apps, and next-gen AI integrations that are secure, reliable, and future-ready.

 What We Do:

Full-Stack Development (MERN, MEAN, TypeScript)
Custom Web & SaaS Applications
A",,2026-09-14
SQ028404,40038,38,Codex Inc.,codexinc.co,https://codexinc.co,https://www.linkedin.com/company/codex-inc-official,codex-inc-official,United States,"San Francisco, California",31.0,11-50 employees,Partnership,,,Funding unknown,Software Development,,,2021.0,51.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Founded in 2021, Codex Inc. is a full-stack SaaS software development company dedicated to delivering scalable cloud applications and intelligent digital solutions that empower businesses to grow, innovate, and lead in their industries. Headquartered in a rapidly evolving digital era, Codex Inc. combines cutting-edge technology with a deep understanding of business strategy to transform ideas into real, measurable results.

At our core, we are not just developers we are digital architects, problem solvers, and innovation enablers. Our mission is to simplify complex technological challenges thr",,2026-09-14
SQ029554,40059,38,AbidiGroup Technologies,abidigrouptechnologies.com,https://abidigrouptechnologies.com,https://www.linkedin.com/company/abidi-group-technologies-com,abidi-group-technologies-com,United States,"Redwood City, California",31.0,11-50 employees,Partnership,,,Funding unknown,Software Development,,,2019.0,124.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Welcome to Abidi Group Technologies , where innovative technology meets exceptional service. We are a full-service software agency dedicated to transforming your ideas into powerful, high-performing digital solutions. Our mission is to empower businesses of all sizes by crafting tailored software, web, and mobile solutions that drive growth and success.

At Abidi Group Technologies , we take pride in our expertise across a broad range of services, including custom web and mobile app development, eCommerce solutions, UI/UX design, SaaS development, AI-powered applications, and digital marketing",,2026-09-14
SQ053855,40334,38,compliPOINT,complipoint.com,https://complipoint.com,https://www.linkedin.com/company/complipointsd,complipointsd,United States,"San Diego, California",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Software Development,"Enterprise Software Solutions,IT Services and Cybersecurity","EHS, SaaS, compliance software",2002.0,17.0,Business Type contains B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions,IT Services and Cybe)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Compliance exposure that larger companies have personnel and resources to manage can be crippling for mid-market and growing organizations. compliPOINT provides you with an Environmental, Health, Safety, and Training resource designed and scaled for the needs of your company. This functionality can assist your company in improving its compliance and overall safety performance to reduce costs associated with weaknesses in your programs.","compliPOINT is a software company offering Environmental, Health, Safety, Quality, Risk, and Training (EHSQRT) solutions designed for mid-market and expanding organizations. Their platform integrates various functionalities including incident management, health and safety protocols, sustainability and environmental tracking, learning and training programs, quality assurance, and ESG (Environmental, Social, and Governance) reporting. compliPOINT aims to enhance compliance, improve safety, and reduce costs by providing a scalable, mobile-friendly, and data-driven solution with real-time KPIs.",2026-09-14
SQ061837,40380,38,TransitCheck,transit-check.com,https://transit-check.com,https://www.linkedin.com/company/transitcheck,transitcheck,United States,"Rocklin, California",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,IT System Custom Software Development,Logistics Technology,"Fleet management, SaaS",,9.0,Business Type contains B2B,Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Logistics Technology),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","TransitCheck system provides access to inspection results, maintenance information, performance and audit reports, vehicle location, driver management, and automation of any paper forms used by drivers such as incident reports.","TransitCheck, a Revecorp product, offers fleet inspection and management software. It automates pre-trip, post-trip, and maintenance inspections through a tablet app, converting paper processes to real-time data. Features include customizable inspections, mobile access, data reporting, and security. Solutions: TransitCheck, TransitForms, TransitLinq, TransitLock. It improves fleet safety, reliability, and uptime.",2026-09-14
SQ065006,40400,38,Nextfaze.ai,nextfaze.ai,https://nextfaze.ai,https://www.linkedin.com/company/nextfaze-ai,nextfaze-ai,United States,"Austin, TX",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Desktop Computing Software Products,"Financial Services Software,Enterprise Software Solutions","B2B, SaaS, AI Automation",,8.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Financial Services Software,Enterprise Software So)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","NextFaze is transforming how businesses manage Accounts Payable. Our AI-driven platform automates invoice processing, document classification, PO matching, fraud detection, and more, delivering faster workflows, fewer errors, and greater savings.

- AI-powered invoice capture & validation
- Seamless PO matching & discrepancy alerts
- Smart document routing & fraud prevention
- Real-time analytics & early payment insights
- Cloud-based, ERP-integrated, and fully secure

Whether you're scaling operations or optimizing your finance team, NextFaze helps you do more with less, unlocking efficiency ","NextFaze is an AI-driven Accounts Payable (AP) automation company dedicated to transforming traditional AP workflows. They offer a suite of products and services including AI-powered invoice processing, intelligent document classification, PO matching and validation, early payment discount optimization, fraud detection, real-time analytics and reporting, cloud-based access, integration services, and training and support. NextFaze helps businesses save time and reduce costs in their AP processes, while providing valuable insights for strategic decision-making.",2026-09-14
SQ069294,40429,38,AI Resources,airesources.agency,https://airesources.agency,https://www.linkedin.com/company/ai-resources,ai-resources,United States,"San Diego, California",31.0,11-50 employees,Partnership,B2B,,Funding unknown,Embedded Software Products,AI and ML Platforms,"B2B, SaaS, AI Chatbots",2022.0,2.0,Business Type contains B2B; Pattern Tags contain B2B,Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (AI and ML Platforms),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)",Supercharge Your Customer Support Efficiency with AI Support Team,"AI Resources provides AI-powered chatbot solutions designed to enhance customer support efficiency for businesses. Their chatbots are trained using natural language processing to simulate human-like conversations, improving customer engagement and streamlining support operations. They offer features such as bot-to-human transition, AI-powered search, and analytics to track chatbot performance. AI Resources serves various industries, aiming to automate responses, provide real-time assistance, and improve overall customer satisfaction.",2026-09-14
SQ070839,40459,38,Vector Compass,vectorcompass.com,https://vectorcompass.com,https://www.linkedin.com/company/vector-compass,vector-compass,United States,"San Jose, California",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Software Development,"Online Commerce and Marketplaces,AI and ML Platforms","B2B, SaaS, AI-Powered Search",,79.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Online Commerce and Marketplaces,AI and ML Platfor)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)",Building the future of search with AI. Search like you think. Find exactly what you want!,"Vector Compass is an AI-powered search solution specifically designed for e-commerce businesses. They aim to improve the online shopping experience by using semantic search technology that understands user intent, rather than relying solely on keywords. This allows customers to find exactly what they are looking for, increasing sales and customer satisfaction. Vector Compass differentiates itself by guaranteeing ROI, offering easy integration, and providing a modern search experience.",2026-09-14
SQ101261,40966,38,AccessMeCare,accessmecare.com,https://accessmecare.com,https://www.linkedin.com/company/accessmecarebyheudia,accessmecarebyheudia,United States,"Bethlehem, Pennsylvania",31.0,11-50 employees,,B2B,,Funding unknown,"Technology, Information and Internet","Healthcare Software, Digital Health and Telemedicine","B2B, SaaS, Healthcare Solutions",2014.0,150.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Healthcare Software, Digital Health and Telemedici)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","AccessMeCare powered by Heudia helps individuals to live healthier, more productive lives via cloud-based, network-forming framework designed to connect vulnerable individuals with appropriate health care, social and economic services. This community-engagement platform is tailored to address the top five health and social priorities for each client community and creates sustainable, locally-relevant resource networks. 

AccessMeCare's features and functions far exceed ordinary SDoH platforms that focus exclusively on screening and referrals. Our model of care uniquely:
• Serves as a team-buil","AccessMeCare, powered by Heudia, is a cloud-based platform that connects vulnerable individuals with healthcare, social, and economic services. It serves as a community-engagement platform, addressing health and social priorities by creating sustainable resource networks. AccessMeCare differentiates itself through its team-building approach, actionable data insights, and collaborative relationships, leading to reduced poverty, improved access to care, and cost savings. The platform blends accessible services with telehealth, digital solutions, and educational content and incorporates a HIPAA/4",2026-09-14
SQ109882,41049,38,myAlphie,myalphie.com,https://myalphie.com,https://www.linkedin.com/company/myalphie,myalphie,United States,"Dublin, Ohio",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,"Technology, Information and Internet","Real Estate and PropTech Software,Enterprise Software Solutions","B2B, SaaS, Scheduling Software",,6.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Real Estate and PropTech Software,Enterprise Softw)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","myAlphie allows customers and contractors to communicate easily for renovations. The app schedules your jobs efficiently, so you can spend less time driving and more time getting paid.","myAlphie provides a communication and job scheduling platform designed to streamline renovation projects. It aims to facilitate easy communication between customers and contractors, and to optimize job scheduling to reduce driving time and increase earning potential for contractors.",2026-09-14
SQ110918,41056,38,Med Staff Plus,medstaffplus.com,https://medstaffplus.com,https://www.linkedin.com/company/med-staff-plus,med-staff-plus,United States,"Longmont, Colorado",21.0,11-50 employees,Privately Held,B2B,500K-1M,Funding unknown,Professional Services,Healthcare Software,"B2B, Healthcare, Reimbursement Solutions",2000.0,33.0,Business Type contains B2B; Pattern Tags contain B2B,SubIndustry is software/platform (Healthcare Software),affordability_exception,"revenue 500K-1M retained on operating scale (headcount 21, strong B2B SaaS signals)","Specializing in DMEPOS and Infusion- Med Staff Plus offers a proven partnership that significantly enhances your operational efficiency and financial stability.  We handle the complexities of your Revenue Cycle Management  — stepping in, right at the start of your cycle with patient intake and insurance verification. 
In addition, our experts are able to provide AI guidance to ensure successful adoption and maximized business benefits. 
Visit www.medstaffplus.com.","Med Staff Plus, founded in 2001, provides reimbursement solutions for Home Medical Equipment (HME) and Orthotic and Prosthetic Providers. They specialize in customer service intake, insurance verification, and prior authorizations. In addition, they provide consulting expertise in software integration, compliance audits, educational services, and revenue cycle management. The company differentiates itself by helping DMEPOS providers navigate complex reimbursement guidelines and improve revenue cycle management. They serve established corporations with tens of millions in revenue, working as an",2026-09-14
SQ127676,41254,38,EventIQ,eventiq.cloud,https://eventiq.cloud,https://www.linkedin.com/company/eventiqcloud,eventiqcloud,United States,"San Ramon, California",31.0,11-50 employees,Partnership,B2B,,Funding unknown,IT Services and IT Consulting,Enterprise Software Solutions,"B2B, SaaS, Event Management",2022.0,4.0,Business Type contains B2B; Pattern Tags contain B2B,Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Transforming event management with our all-in-one platform. We simplify planning, registration, and attendee engagement while providing powerful analytics to measure success. Our user-friendly interface enhances collaboration, making event execution seamless. From corporate conferences to community gatherings, we cater to all event types, ensuring a memorable experience for every participant. Join us in revolutionizing the future of events with innovative solutions tailored to your needs.","EventIQ is an all-in-one event management platform designed to transform how organizations plan, execute, and evaluate their events. It provides a comprehensive suite of tools and features to streamline every aspect of event management, from initial planning to post-event analysis. EventIQ caters to organizations of all sizes, offering an intuitive interface, comprehensive features, and seamless integrations to empower event organizers in creating memorable experiences.",2026-09-14
SQ129953,41273,38,Digital In Chemicals,agilischemicals.com,https://agilischemicals.com,https://www.linkedin.com/company/digital-in-chemicals,digital-in-chemicals,United States,"New York, New York",31.0,11-50 employees,,B2B,,Funding unknown,Chemical Manufacturing,"Building Materials and Chemicals, Enterprise Software Solutions","B2B, SaaS, Chemical Industry",2017.0,76.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Building Materials and Chemicals, Enterprise Softw)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Digital in Chemicals is an Agilis Chemicals sponsored webinar series with experts around the digitalization of commerce in the B2B industrial space.

Guests from BASF, Google, Salesforce, and many tech entrepreneurs will share their experiences in implementing digital commerce, with Emmy-award-winning host Jeff Houghton as moderator.

Jeff and our guests will cover the importance of an online digital channel, customer experience, cybersecurity, digital marketing, and more.","Agilis Commerce provides digital customer engagement solutions specifically for the chemical industry. They offer a platform that includes product information management (PIM), digital product catalogs, customer portals, AI assistants, and e-commerce solutions. Agilis helps chemical companies transform product data into tools for customer engagement, improve online presence, and enhance customer experience. They differentiate themselves through their deep expertise in the chemical industry, tailored solutions, and a commitment to data ownership protection. The Digital In Chemicals series is a ",2026-09-14
SQ160483,41578,38,Kollect1,kollect1.com,https://kollect1.com,https://www.linkedin.com/company/kollect1,kollect1,United States,"Southlake, Texas",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Financial Services,"Healthcare Software,Financial Services Software","B2B, SaaS, Healthcare Payments",,50.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Healthcare Software,Financial Services Software)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Transform your business with the ultimate customer engagement and payment collection platform: SMS & Email reminders, analytics & dashboard and payment gateway!","Kollect1 is a customer engagement and payment collection platform designed to streamline revenue cycle management for healthcare providers. It offers features such as patient profiling, custom installment plans, automated reminder campaigns, chatbot support, and bulk invoice uploading. The platform aims to reduce administrative burdens, improve patient engagement, and accelerate payment cycles.",2026-09-14
SQ163864,41611,38,E-funnels,e-funnels.com,https://e-funnels.com,https://www.linkedin.com/company/e-funnels,e-funnels,United States,"Tracy, CA",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,IT System Design Services,"Retail and Ecommerce Software,Enterprise Software Solutions","SaaS, Marketing Automation, Website Builder",,0.0,Business Type contains B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Retail and Ecommerce Software,Enterprise Software )",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","""Welcome to The Most Complete Cutting Edge Technology 
Website Builder Ever""","E-funnels is a website and sales funnel builder that provides users with tools to create websites, landing pages, and marketing funnels. It offers features such as templates, an integrated autoresponder, split testing, and payment processor integration. E-funnels aims to provide an all-in-one platform for businesses to build and manage their online presence and marketing campaigns.",2026-09-14
SQ163978,41612,38,Ecom Automizers,ecomautomizers.com,https://ecomautomizers.com,https://www.linkedin.com/company/ecom-automizers,ecom-automizers,United States,"Houston, Texas",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,IT Services and IT Consulting,Retail and Ecommerce Software,"SaaS, Ecommerce Automation, B2B",,88.0,Business Type contains B2B; Pattern Tags contain B2B,Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Retail and Ecommerce Software),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","At EcomAutomizers, we empower businesses to thrive in the fast-paced world of eCommerce through cutting-edge automation solutions. Our platform streamlines operations, optimizes workflows, and enhances customer experiences, enabling you to focus on scaling your business.

From inventory management to order fulfillment, marketing automation to customer support, we integrate seamlessly with leading eCommerce platforms, driving efficiency and maximizing ROI.

With a commitment to innovation and a passion for results, we help businesses of all sizes unlock their potential, reduce operational costs","Ecom Automizers empowers businesses to thrive in the fast-paced world of eCommerce through cutting-edge automation solutions. Their platform streamlines operations, optimizes workflows, and enhances customer experiences, enabling businesses to focus on scaling. They offer solutions for inventory management, order fulfillment, marketing automation, and customer support, integrating seamlessly with leading eCommerce platforms. Ecom Automizers differentiates itself by providing scalable solutions, data-driven insights, and expert support, helping businesses of all sizes unlock their potential, re",2026-09-14
SQ168601,41640,38,Double O Security,doubleosecurity.com,https://doubleosecurity.com,https://www.linkedin.com/company/double-o-security,double-o-security,United States,"Houston, TX",25.0,11-50 employees,Privately Held,,,Funding unknown,Computer and Network Security,,,,52.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 25, strong B2B SaaS signals)","Double O Security is a cybersecurity company specializing in SaaS identity risk management. Founded in 2021, the company offers a SaaS Security Control Plane platform that helps enterprises discover, prioritize, secure, and orchestrate the mitigation and remediation of risks associated with widespread SaaS adoption. By leveraging identity as the key control point, double O Security enables organizations to secure all SaaS applications, including those outside IT's direct oversight. Their approach addresses challenges such as shadow IT, risky OAuth grants, and misconfigurations, providing compr",,2026-09-14
SQ171063,41647,38,ThePromptDoc.ai,thepromptdoc.ai,https://thepromptdoc.ai,https://www.linkedin.com/company/thepromptdoc,thepromptdoc,United States,"Dallas, Texas",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Professional Training and Coaching,"Healthcare Software,Advertising, Marketing and Multimedia Design","SaaS, healthcare, AI marketing",,6.0,Business Type contains B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Healthcare Software,Advertising, Marketing and Mul)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","UNLOCK AI Powered Marketing for your Practice
Med-Spa & Wellness Centers, Dental, Medical, Chiropractic Practices & more.
Get over 1,000 AI prompts tailored for healthcare practices.
Prompts for Facebook, Instagram, Twitter, YouTube and much more!
Just COPY and PASTE","ThePromptDoc.ai provides AI-powered marketing solutions for healthcare practices, including med-spas, dental offices, medical concierge services, and chiropractic practices. They offer a library of over 1,000 AI prompts designed to generate marketing content tailored to the healthcare industry. Their pre-written prompts are designed for various social platforms, emails, texts, blogs, and website content. They differentiate themselves by providing AI prompts that enable practices to create content that reflects their unique brand voice.",2026-09-14
SQ008595,41660,37,Celaarix LLC,celaarix.com,https://celaarix.com,https://www.linkedin.com/company/celaarix,celaarix,United States,Texas,27.0,11-50 employees,Privately Held,B2B,,Funding unknown,Software Development,"IT Services and Cybersecurity,Data and Analytics Software","Software Development, AI, Data Analytics",2024.0,1119.0,Business Type contains B2B,"SubIndustry is software/platform (IT Services and Cybersecurity,Data and Analytics S)",affordability_exception,"revenue (missing) retained on operating scale (headcount 27, strong B2B SaaS signals)","Celaarix is an AI & Data Consulting company focused on helping organizations move from data-rich to intelligence-driven.

We specialize in AI engineering, analytics architecture, and custom software development — designing secure, scalable systems that turn data into insight and insight into measurable revenue.


Our Core Capabilities

AI & Machine Learning — predictive / generative / causal intelligence.

Data Engineering & Governance — cloud lakehouse design (Delta, Iceberg), ETL, compliance frameworks.

Custom Software Development — end-to-end digital product engineering, dashboards, and au","Celaarix is a technology company specializing in digital solutions, particularly web and mobile application development. They excel in data analytics and AI, providing custom software development, legacy modernization, and staff augmentation. Serving diverse industries like healthcare, finance, retail, and logistics, Celaarix offers tailored IT solutions, including data engineering, BI, and UI/UX design. They provide comprehensive support throughout the entire product lifecycle, from product discovery to continuous iteration.",2026-09-14
SQ040184,41693,37,Stratify Holdings,stratifyholdings.com,https://stratifyholdings.com,https://www.linkedin.com/company/stratifyholdings,stratifyholdings,United States,"Wilmington, North Carolina",22.0,11-50 employees,Privately Held,,,Funding unknown,Professional Services,,,2025.0,201.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 22, strong B2B SaaS signals)","Stratify Holdings is a diversified technology company based out of Wilmington, NC delivering commercial, supply chain and technology advisory services, enterprise software solutions, and professional and managed services to middle and lower middle market manufacturers, distributors, retailers and Private Equity sponsors.  We currently operate four collaborative lines of business:

ProphetForce – Platinum Epicor Prophet 21 ERP reseller partner in the Americas focused on delivering world-class solutions to distributors.  Prophet 21 is the market leader in data driven distribution solutions with ",,2026-09-14
SQ066432,41723,37,Impresa.ai,impresa.ai,https://impresa.ai,https://www.linkedin.com/company/impresaai,impresaai,United States,"Fremont, California",40.0,11-50 employees,Privately Held,B2B,,Funding unknown,Software Development,"Electric Power and Grid Management,Enterprise Software Solutions","B2B, AI, UtilityTech",2024.0,433.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Electric Power and Grid Management,Enterprise Soft)",affordability_exception,"revenue (missing) retained on operating scale (headcount 40, strong B2B SaaS signals)","Impresa.ai is a forward-thinking company dedicated to empowering the energy and water utility sectors through innovative AI-driven solutions. Their mission centers on driving the future of these industries by offering a suite of applications and platforms designed to enhance operational efficiency and customer engagement.

Key Offerings:
Impresa CX: A comprehensive customer engagement platform tailored for utilities, aiming to improve customer experiences and reduce operational costs. 

Impresa Insights Data Platform: A modular, scalable, and future-proof AI/ML-enabled big data enterprise plat","Impresa.ai is dedicated to empowering the energy and water utility sectors through innovative AI-driven solutions. They provide a suite of applications and platforms to enhance operational efficiency and customer engagement, including customer engagement platforms (Impresa CX), meter data management systems (Impresa Meter Data Hub), and AI solutions for energy disaggregation, smart meter insights, grid insights, and asset insights. Impresa.ai differentiates itself by bridging the gap between IT and Operational Technology (OT), enabling smarter decision-making and driving digital transformation",2026-09-14
SQ069307,41728,37,Ai Humans X,aihumansx.com,https://aihumansx.com,https://www.linkedin.com/company/aihumansx,aihumansx,United States,Los Angeles,31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Software Development,AI and ML Platforms,"B2B, AI Solutions, Productivity Tools",2024.0,628.0,Business Type contains B2B; Pattern Tags contain B2B,SubIndustry is software/platform (AI and ML Platforms),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","At Ai Humans X, we are pioneering AI solutions that not only streamline operations but also tackle one of today’s most pressing challenges—tech overload. We design cutting-edge AI that empowers businesses and individuals to regain control, boosting productivity while reducing the digital noise that overwhelms modern life. By automating repetitive tasks and optimizing workflows, we enable our clients to focus on strategic growth, creativity, and well-being. Investors in Ai Humans X are backing a future where AI doesn’t just replace human effort but enhances it, creating scalable opportunities f","Ai Humans X provides AI solutions that aim to streamline operations and reduce tech overload. They design AI to empower businesses and individuals to regain control, boosting productivity while reducing digital noise. They automate tasks and optimize workflows, enabling clients to focus on strategic growth, creativity, and well-being. The company targets a future where AI enhances human effort and creates scalable opportunities for long-term growth.",2026-09-14
SQ076014,41742,37,Propper AI,propper.ai,https://propper.ai,https://www.linkedin.com/company/propperai,propperai,United States,"Alpharetta, Georgia",24.0,11-50 employees,Privately Held,,,Funding unknown,Software Development,,,2024.0,597.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 24, strong B2B SaaS signals)","Propper is pioneering the next era of agreement management, well beyond eSignature! Our Intelligent Agreement Cloud Platform unites document creation, signing, compliance, and business insights.",,2026-09-14
SQ084727,41755,37,EverWorker,everworker.ai,https://everworker.ai,https://www.linkedin.com/company/everworker,everworker,United States,"Greenwich, Connecticut",36.0,11-50 employees,Privately Held,,,Funding unknown,Software Development,,,2025.0,1927.0,description addresses businesses/teams/organisations,platform language in a software-native industry,affordability_exception,"revenue (missing) retained on operating scale (headcount 36, strong B2B SaaS signals)","At EverWorker, we exist to help leaders unlock limitless potential at work.

That’s why we’ve built a cutting edge Agentic AI platform, so anyone can create AI Workers without writing code–helping businesses scale without complexity. We help boost productivity, reduce costs, and free your teams up to focus on what matters most. More capabilities. More creativity. More innovation. More impact. With more possibilities than ever imagined. That’s what doing more with more is all about.",,2026-09-14
SQ085769,41758,37,Docscience.ai,docscience.ai,https://docscience.ai,https://www.linkedin.com/company/docscience-ai,docscience-ai,United States,"Folsom, California",31.0,11-50 employees,Privately Held,,,Funding unknown,Software Development,,,2024.0,252.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Docscience.ai is Nexyom’s advanced Intelligent automation IDP product, revolutionizing the way businesses handle, analyze, and utilize their documents. With the integration of AI technologies like natural language processing (NLP), machine learning, and computer vision, Docscience.ai automates the extraction, classification, and management of data from diverse document types, including structured, semi-structured, and unstructured formats.

Designed for industries where managing large volumes of documents is crucial—such as finance, healthcare, insurance, banking etc.—Docscience.ai provides a ",,2026-09-14
SQ112245,41792,37,Stitch,stitchers.ai,https://stitchers.ai,https://www.linkedin.com/company/thestitchers,thestitchers,United States,"Newark, Delaware",24.0,11-50 employees,Privately Held,B2B,,Funding unknown,"Technology, Information and Media",AI and ML Platforms,"B2B, AI Solutions, Customer Engagement",2024.0,5729.0,Business Type contains B2B; Pattern Tags contain B2B,SubIndustry is software/platform (AI and ML Platforms),affordability_exception,"revenue (missing) retained on operating scale (headcount 24, strong B2B SaaS signals)","Stitch is redefining customer engagement with AI-driven solutions that are tailor-made for your business. Whether it's automating customer service, personalizing marketing, or driving sales, Stitch seamlessly connects every touchpoint into a unified experience. We blend cutting-edge AI with deep industry insights to deliver smarter, faster, and more personalized interactions, all in one powerful platform","Stitch is an AI-driven solution provider focused on enhancing customer engagement for businesses. Their platform streamlines communication using AI agents (Call, Respond, Train, Listen) to automate customer service, personalize marketing, and drive sales. Stitch aims to make AI accessible to businesses, enabling them to harness advanced capabilities without technical complexity. They provide data analytics, AI-driven automation, omnichannel messaging, and custom software development.",2026-09-14
